,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
1,true,2002-11-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0006295285903363'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0006295285903363?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0006-2952(85)90336-3,https://api.elsevier.com/content/article/pii/0006295285903363,Catalytic activity of cytochromes P-450 purified by monoclonal antibody-directed immunopurification,Fred K. Friedman,Biochemical Pharmacology,34,1985-06-01,2051,2054,10.1016/0006-2952(85)90336-3,False,0006295285903363,"{'author': [{'$': 'Fred K. Friedman'}, {'$': 'Richard C. Robinson'}, {'$': 'Harry V. Gelboin'}]}"
2,true,2009-05-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S092056320900382X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S092056320900382X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.nuclphysbps.2009.03.127,https://api.elsevier.com/content/article/pii/S092056320900382X,Diffractive cross sections at HERA and diffractive PDFs,Laurent Schoeffel,Nuclear Physics B - Proceedings Supplements,191,2009-06-30,205,213,10.1016/j.nuclphysbps.2009.03.127,False,S092056320900382X,{'author': 'Laurent Schoeffel'}
3,true,2013-09-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959804913007727'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959804913007727?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ejca.2013.08.008,https://api.elsevier.com/content/article/pii/S0959804913007727,A systematic review of cost-effectiveness of monoclonal antibodies for metastatic colorectal cancer,A. Lange,European Journal of Cancer,50,2014-01-31,40,49,10.1016/j.ejca.2013.08.008,False,S0959804913007727,"{'author': [{'$': 'A. Lange'}, {'$': 'A. Prenzler'}, {'$': 'J. M. von der Schulenburg'}]}"
4,true,2002-10-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016890029190052R'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016890029190052R?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0168-9002(91)90052-R,https://api.elsevier.com/content/article/pii/016890029190052R,A compact velocity filter for evaporation residue measurements,J. X. Wei,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",306,1991-09-01,557,562,10.1016/0168-9002(91)90052-R,False,016890029190052R,"{'author': [{'$': 'J. X. Wei'}, {'$': 'J. R. Leigh'}, {'$': 'D. J. Hinde'}]}"
5,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780723608998500077'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780723608998500077?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-7236-0899-8.50007-7,https://api.elsevier.com/content/article/pii/B9780723608998500077,2: Bladder Functioning,Richard J. Butler,Nocturnal Enuresis,,1987-12-31,8,12,10.1016/B978-0-7236-0899-8.50007-7,False,B9780723608998500077,{'author': 'Richard J. Butler'}
6,true,2002-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0165176581900288'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0165176581900288?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0165-1765(81)90028-8,https://api.elsevier.com/content/article/pii/0165176581900288,Inter-market efficiency and the foreign exchange market,Jack G. Selody,Economics Letters,8,1981-12-31,373,377,10.1016/0165-1765(81)90028-8,False,0165176581900288,"{'author': [{'$': 'Jack G. Selody'}, {'$': 'Andrew K. Rose'}]}"
7,true,2003-07-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0301421587901637'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0301421587901637?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(87)90163-7,https://api.elsevier.com/content/article/pii/0301421587901637,Policy issues in improving energy efficiency,T. W. Berrie,Energy Policy,15,1987-12-31,529,533,10.1016/0301-4215(87)90163-7,False,0301421587901637,{'author': 'T. W. Berrie'}
8,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780815513322500481'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780815513322500481?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-8155-1332-2.50048-1,https://api.elsevier.com/content/article/pii/B9780815513322500481,"UNION CARBIDE CHEMICALS AND PLASTICS CO., INC.",Ernest W. Flick,Industrial Surfactants,,1993-12-31,496,514,10.1016/B978-0-8155-1332-2.50048-1,False,B9780815513322500481,{'author': 'Ernest W. Flick'}
9,true,2003-03-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/105038629290050F'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/105038629290050F?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/1050-3862(92)90050-F,https://api.elsevier.com/content/article/pii/105038629290050F,PCR-based quantitation of low levels of HIV-1 DNA by using an external standard,Brent L. Arnold,Genetic Analysis: Biomolecular Engineering,9,1992-08-31,113,116,10.1016/1050-3862(92)90050-F,False,105038629290050F,"{'author': [{'$': 'Brent L. Arnold'}, {'$': 'Keiichi Itakura'}, {'$': 'John J. Rossi'}]}"
10,true,1998-03-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0009261496014820'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0009261496014820?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0009-2614(96)01482-0,https://api.elsevier.com/content/article/pii/S0009261496014820,An improved transition matrix for variational quantum Monte Carlo,Massimo Mella,Chemical Physics Letters,265,1997-02-07,467,472,10.1016/S0009-2614(96)01482-0,False,S0009261496014820,"{'author': [{'$': 'Massimo Mella'}, {'$': 'Arne Lüchow'}, {'$': 'James B. Anderson'}]}"
11,true,2000-04-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0378434794003618'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0378434794003618?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-4347(94)00361-8,https://api.elsevier.com/content/article/pii/0378434794003618,Bioseparations with permeable particles,A. E. Rodrigues,Journal of Chromatography B: Biomedical Sciences and Applications,664,1995-02-03,233,240,10.1016/0378-4347(94)00361-8,False,0378434794003618,"{'author': [{'$': 'A. E. Rodrigues'}, {'$': 'J. M. Loureiro'}, {'$': 'M. Rendueles de la Vega'}]}"
12,true,2002-11-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0165247892902053'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0165247892902053?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0165-2478(92)90205-3,https://api.elsevier.com/content/article/pii/0165247892902053,Two chicken monoclonal antibodies specific for heterophil Hanganutziu-Deicher antigens, Hideyuki Asaoka,Immunology Letters,32,1992-03-31,91,96,10.1016/0165-2478(92)90205-3,False,0165247892902053,"{'author': [{'$': ' Hideyuki Asaoka'}, {'$': ' Shigeyuki Nishinaka'}, {'$': ' Masayoshi Murata'}]}"
13,true,2010-04-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022030291784518'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022030291784518?dgcid=api_sd_search-api-endpoint'}]",DOI:10.3168/jds.S0022-0302(91)78451-8,https://api.elsevier.com/content/article/pii/S0022030291784518,"Effects of Isoacids, Urea, and Sulfur on Ruminal Fermentation in Sheep Fed High Fiber Diets",A. Brondani,Journal of Dairy Science,74,1991-08-31,2724,2727,10.3168/jds.S0022-0302(91)78451-8,True,S0022030291784518,"{'author': [{'$': 'A. Brondani'}, {'$': 'R. Towns'}, {'$': 'H. Barradas'}]}"
14,true,2011-12-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210271X11006372'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210271X11006372?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.comptc.2011.12.001,https://api.elsevier.com/content/article/pii/S2210271X11006372,Resonant dynamics of gas-phase electron-driven reactions: The coronene molecule as a prototype in planetary atmospheres and interstellar clouds,Fabio Carelli,Computational and Theoretical Chemistry,990,2012-06-15,67,74,10.1016/j.comptc.2011.12.001,False,S2210271X11006372,"{'author': [{'$': 'Fabio Carelli'}, {'$': 'Franco A. Gianturco'}]}"
15,true,2003-06-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959440X03000794'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959440X03000794?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0959-440X(03)00079-4,https://api.elsevier.com/content/article/pii/S0959440X03000794,A structural perspective on genome evolution,David Lee,Current Opinion in Structural Biology,13,2003-06-30,359,369,10.1016/S0959-440X(03)00079-4,False,S0959440X03000794,"{'author': [{'$': 'David Lee'}, {'$': 'Alastair Grant'}, {'$': 'Christine Orengo'}]}"
16,true,2001-09-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0920586194801479'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0920586194801479?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0920-5861(94)80147-9,https://api.elsevier.com/content/article/pii/0920586194801479,Catalysis and large-scale conversion of natural gas,Jens R. Rostrup-Nielsen,Catalysis Today,21,1994-12-02,257,267,10.1016/0920-5861(94)80147-9,False,0920586194801479,{'author': 'Jens R. Rostrup-Nielsen'}
17,true,1999-04-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0927024897001025'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0927024897001025?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0927-0248(97)00102-5,https://api.elsevier.com/content/article/pii/S0927024897001025,"Design, fabrication, and analysis of greater than 18% efficient multicrystalline silicon solar cells",A. Rohatgi,Solar Energy Materials and Solar Cells,48,1997-11-30,187,197,10.1016/S0927-0248(97)00102-5,False,S0927024897001025,"{'author': [{'$': 'A. Rohatgi'}, {'$': 'S. Narasimha'}]}"
18,true,2002-10-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0168583X87902047'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0168583X87902047?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0168-583X(87)90204-7,https://api.elsevier.com/content/article/pii/0168583X87902047,Accelerator mass spectrometry of <ce:sup loc=pre>41</ce:sup>Ca with a positive-ion source and the UNILAC accelerator,A. Steinhof,Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,29,1987-11-02,59,62,10.1016/0168-583X(87)90204-7,False,0168583X87902047,"{'author': [{'$': 'A. Steinhof'}, {'$': 'W. Henning'}, {'$': 'M. Paul'}]}"
19,true,2002-01-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0021967301815636'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0021967301815636?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0021-9673(01)81563-6,https://api.elsevier.com/content/article/pii/S0021967301815636,Chemically modified polymeric sorbents for gas chromatography,K. I. Sakodynskii,Journal of Chromatography A,365,1986-09-19,243,249,10.1016/S0021-9673(01)81563-6,False,S0021967301815636,"{'author': [{'$': 'K. I. Sakodynskii'}, {'$': 'L. I. Panina'}, {'$': 'S. B. Makarova'}]}"
20,true,2003-03-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016747819290503R'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016747819290503R?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0167-4781(92)90503-R,https://api.elsevier.com/content/article/pii/016747819290503R,Use of a dot blot hybridization method for identification of pure tRNA species on different membranes,Jacques Heitzler,Biochimica et Biophysica Acta (BBA) - Gene Structure and Expression,1129,1992-02-11,273,277,10.1016/0167-4781(92)90503-R,False,016747819290503R,"{'author': [{'$': 'Jacques Heitzler'}, {'$': 'Laurence Maréchal-Drouard'}, {'$': 'Gérard Keith'}]}"
21,true,2003-01-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/037811199190399V'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/037811199190399V?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-1119(91)90399-V,https://api.elsevier.com/content/article/pii/037811199190399V,Construction of single-copy integration vectors for <ce:italic>Staphylococcus aureus</ce:italic>,Chia Y. Lee,Gene,103,1991-07-15,101,105,10.1016/0378-1119(91)90399-V,False,037811199190399V,"{'author': [{'$': 'Chia Y. Lee'}, {'$': 'Sara L. Buranen'}, {'$': 'Ye Zhi-Hai'}]}"
22,true,2012-04-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1001074211608152'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1001074211608152?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1001-0742(11)60815-2,https://api.elsevier.com/content/article/pii/S1001074211608152,Synthesis of TiO<ce:inf loc=post>2</ce:inf> nanoparticles in different thermal conditions and modeling its photocatalytic activity with artificial neural network,Fatemeh Ghanbary,Journal of Environmental Sciences,24,2012-04-30,750,756,10.1016/S1001-0742(11)60815-2,False,S1001074211608152,"{'author': [{'$': 'Fatemeh Ghanbary'}, {'$': 'Nasser Modirshahla'}, {'$': 'Mohammad Ali Behnajady'}]}"
23,true,1998-06-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0927024897002122'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0927024897002122?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0927-0248(97)00212-2,https://api.elsevier.com/content/article/pii/S0927024897002122,High-efficiency drift-field thin-film silicon solar cells grown on electronically inactive substrates,G. F. Zheng,Solar Energy Materials and Solar Cells,51,1998-02-01,95,104,10.1016/S0927-0248(97)00212-2,False,S0927024897002122,"{'author': [{'$': 'G. F. Zheng'}, {'$': 'W. Zhang'}, {'$': 'M. A. Green'}]}"
24,true,2003-04-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/037967799490037X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/037967799490037X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0379-6779(94)90037-X,https://api.elsevier.com/content/article/pii/037967799490037X,Electroluminescence and photoluminescence investigations of the yellow emission of devices based on ladder-type oligo(<ce:italic>para</ce:italic>-phenylene)s,J. Grüner,Synthetic Metals,67,1994-11-30,181,185,10.1016/0379-6779(94)90037-X,False,037967799490037X,"{'author': [{'$': 'J. Grüner'}, {'$': 'H. F. Wittmann'}, {'$': 'A. B. Holmes'}]}"
0,true,2006-01-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1068520005000842'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1068520005000842?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.yofte.2005.12.003,https://api.elsevier.com/content/article/pii/S1068520005000842,Detailed numerical analysis of a four-wave mixing in dispersion-shifted fiber based all-optical wavelength converter of 10 Gb/s single sideband optical signal,Xiangjun Xin,Optical Fiber Technology,12,2006-07-31,288,295,10.1016/j.yofte.2005.12.003,False,S1068520005000842,"{'author': [{'$': 'Xiangjun Xin'}, {'$': 'P. S. André'}, {'$': 'J. L. Pinto'}]}"
1,true,2002-11-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0924977X92900335'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0924977X92900335?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0924-977X(92)90033-5,https://api.elsevier.com/content/article/pii/0924977X92900335,CBF and cognitive evaluation of Alzheimer type patients before and after IMAO-B treatment: a pilot study,Alessandro Agnoli,European Neuropsychopharmacology,2,1992-03-31,31,35,10.1016/0924-977X(92)90033-5,False,0924977X92900335,"{'author': [{'$': 'Alessandro Agnoli'}, {'$': 'Giovanni Fabbrini'}, {'$': 'Nicola Martucci'}]}"
2,true,2001-11-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0009261485806710'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0009261485806710?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0009-2614(85)80671-0,https://api.elsevier.com/content/article/pii/0009261485806710,Estimation of the fraction of electrons escaping from recombination in the ionization of liquid argon with relativistic electrons and heavy ions,T. Doke,Chemical Physics Letters,115,1985-03-29,164,166,10.1016/0009-2614(85)80671-0,False,0009261485806710,"{'author': [{'$': 'T. Doke'}, {'$': 'A. Hitachi'}, {'$': 'T. Takahashi'}]}"
3,true,2006-01-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1290072905002607'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1290072905002607?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijthermalsci.2005.10.011,https://api.elsevier.com/content/article/pii/S1290072905002607,Thermodynamic analysis and parametric study of an irreversible regenerative-intercooled-reheat Brayton cycle,S. K. Tyagi,International Journal of Thermal Sciences,45,2006-08-31,829,840,10.1016/j.ijthermalsci.2005.10.011,False,S1290072905002607,"{'author': [{'$': 'S. K. Tyagi'}, {'$': 'G. M. Chen'}, {'$': 'S. C. Kaushik'}]}"
4,true,2002-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0165176588901097'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0165176588901097?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0165-1765(88)90109-7,https://api.elsevier.com/content/article/pii/0165176588901097,The technical efficiency of US banks,Nanda Rangan,Economics Letters,28,1988-12-31,169,175,10.1016/0165-1765(88)90109-7,False,0165176588901097,"{'author': [{'$': 'Nanda Rangan'}, {'$': 'Richard Grabowski'}, {'$': 'Carl Pasurka'}]}"
5,true,2015-01-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S187661021500079X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S187661021500079X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2015.01.071,https://api.elsevier.com/content/article/pii/S187661021500079X,Assessment of the Global Potential for Renewable Energy Storage Systems on Small Islands,P. Blechinger,Energy Procedia,46,2014-12-31,325,331,10.1016/j.egypro.2015.01.071,True,S187661021500079X,"{'author': [{'$': 'P. Blechinger'}, {'$': 'R. Seguin'}, {'$': 'Ch. Breyer'}]}"
6,true,2002-11-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0378517392903486'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0378517392903486?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-5173(92)90348-6,https://api.elsevier.com/content/article/pii/0378517392903486,Novel oral microspheres of insulin with protease inhibitor protecting from enzymatic degradation,Mariko Morishita,International Journal of Pharmaceutics,78,1992-01-01,1,7,10.1016/0378-5173(92)90348-6,False,0378517392903486,"{'author': [{'$': 'Mariko Morishita'}, {'$': 'Isao Morishita'}, {'$': 'Tsuneji Nagai'}]}"
7,true,2005-08-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022309305807343'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022309305807343?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-3093(05)80734-3,https://api.elsevier.com/content/article/pii/S0022309305807343,Efficient CW operation of tunable fluorozirconate fibre lasers at wavelengths pumpable with semiconductor laser diodes,L. Wetenkamp,Journal of Non-Crystalline Solids,140,1992-12-31,19,24,10.1016/S0022-3093(05)80734-3,False,S0022309305807343,"{'author': [{'$': 'L. Wetenkamp'}, {'$': 'Ch. Frerichs'}, {'$': 'H. Többen'}]}"
8,true,2008-09-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0011916408004074'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0011916408004074?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.desal.2007.10.039,https://api.elsevier.com/content/article/pii/S0011916408004074,Selective transport of radio-cesium by supported liquid membranes containing calix[4]crown-6 ligands as the mobile carrier,D. R. Raut,Desalination,232,2008-11-30,262,271,10.1016/j.desal.2007.10.039,False,S0011916408004074,"{'author': [{'$': 'D. R. Raut'}, {'$': 'P. K. Mohapatra'}, {'$': 'V. K. Manchanda'}]}"
9,true,2001-10-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0014579387800637'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0014579387800637?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0014-5793(87)80063-7,https://api.elsevier.com/content/article/pii/0014579387800637,How to determine the efficiency of intermediate transfer in an interacting enzyme system?,Péter Tompa,FEBS Letters,214,1987-04-20,244,248,10.1016/0014-5793(87)80063-7,True,0014579387800637,"{'author': [{'$': 'Péter Tompa'}, {'$': 'József Batke'}, {'$': 'Judit Ovádi'}]}"
10,true,2006-10-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S002463010600063X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S002463010600063X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.lrp.2006.07.008,https://api.elsevier.com/content/article/pii/S002463010600063X,Review briefs: October 2006,,Long Range Planning,39,2006-10-31,570,576,10.1016/j.lrp.2006.07.008,False,S002463010600063X,
11,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780080195896500166'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780080195896500166?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-08-019589-6.50016-6,https://api.elsevier.com/content/article/pii/B9780080195896500166,Part III: Self and Personality-Humanistic and Behavioristic Viewpoints,,Humanism and Behaviorism,,1976-12-31,119,120,10.1016/B978-0-08-019589-6.50016-6,False,B9780080195896500166,
12,true,2005-07-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0892199700800247'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0892199700800247?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0892-1997(00)80024-7,https://api.elsevier.com/content/article/pii/S0892199700800247,"The interrelationship of subglottic air pressure, fundamental frequency, and vocal intensity during speech",Randall L. Plant,Journal of Voice,14,2000-06-30,170,177,10.1016/S0892-1997(00)80024-7,False,S0892199700800247,"{'author': [{'$': 'Randall L. Plant'}, {'$': 'Ross M. Younger'}]}"
13,true,2003-06-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030142159290110N'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030142159290110N?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(92)90110-N,https://api.elsevier.com/content/article/pii/030142159290110N,Aggressive cost-effective electricity conservation: Novel approaches,Jayant Sathaye,Energy Policy,20,1992-02-29,163,172,10.1016/0301-4215(92)90110-N,False,030142159290110N,"{'author': [{'$': 'Jayant Sathaye'}, {'$': 'Ashok Gadgil'}]}"
14,true,2002-10-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0273117781902982'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0273117781902982?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0273-1177(81)90298-2,https://api.elsevier.com/content/article/pii/0273117781902982,A VLF transmitter on the space shuttle,U. S. Inan,Advances in Space Research,1,1981-12-31,235,239,10.1016/0273-1177(81)90298-2,False,0273117781902982,"{'author': [{'$': 'U. S. Inan'}, {'$': 'T. F. Bell'}, {'$': 'K. P. Katsufrakis'}]}"
